id,lat,lon,user,uid,version,changeset,timestamp
112989109,33.6555000,-78.9403572,probiscus,256900,3,11847602,2012-06-09T18:32:03Z
112989113,33.6557054,-78.9396631,probiscus,256900,3,11847602,2012-06-09T18:32:03Z
112989115,33.6557501,-78.9393267,probiscus,256900,3,11847602,2012-06-09T18:32:03Z
112989118,33.6555383,-78.9383428,probiscus,256900,5,39301647,2016-05-13T21:36:59Z
112989129,33.7437503,-78.8224550,TheMBDude,4176310,5,43248041,2016-10-28T14:52:54Z
112989522,33.6887026,-78.9127900,Omnific,1408522,3,21232648,2014-03-21T19:19:53Z
112989525,33.6889236,-78.9123097,Omnific,1408522,3,21232648,2014-03-21T19:19:53Z
112989526,33.6897402,-78.9102295,techlady,104962,3,13158206,2012-09-18T16:01:10Z
112989527,33.6898043,-78.9096334,Omnific,1408522,3,21232648,2014-03-21T19:19:52Z
112989528,33.6898350,-78.9081330,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:18:21Z
112989530,33.6898316,-78.9072283,Omnific,1408522,3,21232648,2014-03-21T19:19:52Z
112989533,33.6898498,-78.9061075,Omnific,1408522,3,21232540,2014-03-21T19:12:00Z
112989535,33.6898558,-78.9055908,Omnific,1408522,3,21232540,2014-03-21T19:12:00Z
112989537,33.6898665,-78.9049941,Omnific,1408522,3,21232540,2014-03-21T19:11:59Z
112989539,33.6898726,-78.9043756,Omnific,1408522,3,21232540,2014-03-21T19:11:59Z
112989542,33.6898998,-78.9038443,Omnific,1408522,3,21232540,2014-03-21T19:11:59Z
112989544,33.6902117,-78.9020905,Omnific,1408522,5,21232540,2014-03-21T19:11:59Z
112989545,33.6903933,-78.9012354,Omnific,1408522,4,21232540,2014-03-21T19:12:00Z
112989548,33.6908326,-78.8992029,Omnific,1408522,4,21232764,2014-03-21T19:26:33Z
112989550,33.6908823,-78.8989983,be9110,23999,3,3043875,2009-11-05T21:00:11Z
112989551,33.6911808,-78.8976201,Omnific,1408522,3,21232764,2014-03-21T19:26:33Z
112989553,33.6911929,-78.8975219,Omnific,1408522,3,21232764,2014-03-21T19:26:33Z
112989556,33.6912047,-78.8972449,Omnific,1408522,3,21232764,2014-03-21T19:26:33Z
112989558,33.6911675,-78.8965372,Omnific,1408522,3,21232764,2014-03-21T19:26:33Z
112989562,33.6911329,-78.8962314,Omnific,1408522,4,21232764,2014-03-21T19:26:33Z
112989657,33.6897915,-78.9384818,Omnific,1408522,3,20902168,2014-03-04T03:26:59Z
112989659,33.6904164,-78.9354819,Omnific,1408522,3,20902168,2014-03-04T03:26:59Z
112989808,33.6850274,-78.9696023,TheMBDude,4176310,5,43391138,2016-11-03T21:55:26Z
112989811,33.6860110,-78.9699870,woodpeck_fixbot,147510,2,2952900,2009-10-26T01:34:58Z
112989814,33.6872700,-78.9704530,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:18:25Z
112989987,33.6738816,-78.9214664,Omnific,1408522,3,20896460,2014-03-03T20:11:45Z
112990069,33.6715530,-78.9213180,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:18:29Z
112990811,33.6718196,-78.9205854,Omnific,1408522,3,21269567,2014-03-23T17:58:24Z
112990814,33.6736250,-78.9213960,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:18:40Z
112990816,33.6744040,-78.9213120,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:18:40Z
112990819,33.6755490,-78.9208460,woodpeck_fixbot,147510,2,2952900,2009-10-26T01:35:03Z
112990820,33.6758280,-78.9205222,Omnific,1408522,3,20896460,2014-03-03T20:11:45Z
112991466,33.6690250,-78.9142016,probiscus,256900,4,11848184,2012-06-09T19:30:41Z
112991491,33.6695071,-78.9147029,probiscus,256900,4,11848184,2012-06-09T19:38:18Z
112995239,33.6530698,-78.9258341,newbie_paul,4572066,4,51204984,2017-08-17T13:05:31Z
112995292,33.6528104,-78.9261157,probiscus,256900,3,11909916,2012-06-15T23:09:12Z
112995294,33.6519707,-78.9264735,probiscus,256900,3,11909916,2012-06-15T23:09:12Z
112995296,33.6517798,-78.9266065,probiscus,256900,3,11909916,2012-06-15T23:09:12Z
112995300,33.6515432,-78.9268672,Munchabunch,414318,3,9740480,2011-11-04T18:01:31Z
112995307,33.6533234,-78.9340538,Munchabunch,414318,3,8245464,2011-05-25T15:21:55Z
112995310,33.6535857,-78.9343946,Munchabunch,414318,3,12640774,2012-08-07T03:00:55Z
112995312,33.6537362,-78.9345785,Munchabunch,414318,3,12640774,2012-08-07T03:00:55Z
112995647,33.7096350,-78.9730100,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:19:30Z
112995682,33.7129285,-78.9263248,TheMBDude,4176310,5,43455036,2016-11-07T01:06:07Z
112995686,33.7121870,-78.9257030,woodpeck_fixbot,147510,2,2952900,2009-10-26T01:35:19Z
112995689,33.7120090,-78.9255270,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:19:30Z
112995692,33.7115140,-78.9250390,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:19:30Z
112995702,33.7090870,-78.9226420,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:19:31Z
112997125,33.7035020,-78.9605030,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:19:43Z
112997756,33.6573665,-78.9291405,Munchabunch,414318,3,7786485,2011-04-06T16:16:25Z
112997782,33.6772650,-78.9129860,Omnific,1408522,3,20896460,2014-03-03T20:11:46Z
112997800,33.6583013,-78.9194419,probiscus,256900,3,11816658,2012-06-06T15:15:07Z
112999104,33.6864249,-78.9601005,Omnific,1408522,4,20901965,2014-03-04T03:00:55Z
112999106,33.6877372,-78.9604492,Omnific,1408522,3,20901965,2014-03-04T03:00:55Z
113002194,33.6415978,-78.9533661,Omnific,1408522,4,21488525,2014-04-04T05:38:05Z
113002197,33.6420404,-78.9533990,Rub21,510836,3,13949278,2012-11-20T19:23:42Z
113002199,33.6436253,-78.9534224,Omnific,1408522,4,21488525,2014-04-04T05:38:05Z
113002202,33.6451906,-78.9533902,Omnific,1408522,4,21488525,2014-04-04T05:38:05Z
113002205,33.6454251,-78.9534170,Omnific,1408522,4,21488525,2014-04-04T05:38:05Z
113002208,33.6457468,-78.9526825,Rub21,510836,4,13949850,2012-11-20T20:05:17Z
113004259,33.6547679,-78.9323106,Munchabunch,414318,3,7786485,2011-04-06T16:16:27Z
113005983,33.7115891,-78.8818206,bdiscoe,402624,11,20761565,2014-02-24T23:46:07Z
113005988,33.6988117,-78.9079207,Omnific,1408522,3,21271354,2014-03-23T19:15:55Z
113006006,33.7000578,-78.9089104,Omnific,1408522,7,21148963,2014-03-17T04:40:00Z
113006107,33.6837858,-78.9627790,woodpeck_fixbot,147510,3,2499446,2009-09-16T08:21:23Z
113006137,33.6851459,-78.9606278,woodpeck_fixbot,147510,3,2499446,2009-09-16T08:21:23Z
113010682,33.6869788,-78.9347020,Omnific,1408522,3,20902168,2014-03-04T03:26:59Z
113010909,33.6517431,-78.9517057,Omnific,1408522,4,21203699,2014-03-20T03:27:01Z
113010925,33.6901443,-78.9549761,Peter14,13832,3,14218993,2012-12-09T21:19:38Z
113010927,33.6902587,-78.9550254,Peter14,13832,3,14218993,2012-12-09T21:19:38Z
113010929,33.6903503,-78.9550409,Peter14,13832,3,14218993,2012-12-09T21:19:38Z
113010933,33.6904163,-78.9550216,Peter14,13832,3,14218993,2012-12-09T21:19:38Z
113010938,33.6904915,-78.9549412,Peter14,13832,3,14218993,2012-12-09T21:19:38Z
113011959,33.7118923,-78.9184758,Munchabunch,414318,3,8049685,2011-05-04T14:55:50Z
113011975,33.7081942,-78.9170077,Munchabunch,414318,5,8049790,2011-05-04T15:09:29Z
113011983,33.7097188,-78.9151060,Munchabunch,414318,4,8049790,2011-05-04T15:09:29Z
113011991,33.7100404,-78.9113758,Munchabunch,414318,3,8049868,2011-05-04T15:29:31Z
113012769,33.6862199,-78.9614097,TheMBDude,4176310,3,41801199,2016-08-30T12:51:29Z
113013473,33.6821910,-78.9086738,Omnific,1408522,3,20896460,2014-03-03T20:11:46Z
113016727,33.6531686,-78.9304420,Omnific,1408522,3,21168097,2014-03-18T06:22:31Z
113016730,33.6529645,-78.9302522,Omnific,1408522,4,21168097,2014-03-18T06:22:31Z
113016733,33.6520462,-78.9295049,Omnific,1408522,4,21168097,2014-03-18T06:22:31Z
113016738,33.6516341,-78.9293095,Omnific,1408522,3,21168097,2014-03-18T06:22:31Z
113016741,33.6503840,-78.9289533,Munchabunch,414318,3,9740480,2011-11-04T18:01:31Z
113016744,33.6494665,-78.9284582,Munchabunch,414318,3,9739509,2011-11-04T15:53:33Z
113016749,33.6493803,-78.9284001,Munchabunch,414318,3,9739509,2011-11-04T15:53:33Z
113016751,33.6500794,-78.9275227,Munchabunch,414318,3,9740480,2011-11-04T18:02:45Z
113016754,33.6507805,-78.9267698,Munchabunch,414318,3,9740480,2011-11-04T18:02:45Z
113016755,33.6510827,-78.9266202,Munchabunch,414318,3,9740480,2011-11-04T18:01:31Z
113016761,33.6513440,-78.9273420,woodpeck_fixbot,147510,2,2952900,2009-10-26T01:36:28Z
113016764,33.6503469,-78.9282890,Munchabunch,414318,3,9740480,2011-11-04T18:01:31Z
113018032,33.6859815,-78.9524588,25or6to4,37392,3,36591507,2016-01-15T12:31:47Z
113019842,33.6437424,-78.9603588,Omnific,1408522,4,21203699,2014-03-20T03:27:01Z
113019844,33.6439077,-78.9600342,Omnific,1408522,4,21203699,2014-03-20T03:27:01Z
113019848,33.6444241,-78.9593006,Rub21,510836,3,13949278,2012-11-20T19:23:43Z
113019856,33.6452976,-78.9579963,Rub21,510836,3,13949278,2012-11-20T19:23:43Z
113019860,33.6456404,-78.9574050,Rub21,510836,3,13949278,2012-11-20T19:23:43Z
113019863,33.6457766,-78.9567437,Omnific,1408522,4,20879869,2014-03-03T03:41:48Z
113019866,33.6458037,-78.9565629,Omnific,1408522,4,20879869,2014-03-03T03:41:48Z
113019876,33.6459092,-78.9557556,Omnific,1408522,4,21488525,2014-04-04T05:38:05Z
113021026,33.6972732,-78.8953952,TheMBDude,4176310,4,43494732,2016-11-08T18:15:30Z
113021053,33.6805085,-78.9095504,Omnific,1408522,3,20896460,2014-03-03T20:11:45Z
113021846,33.7074940,-78.9261550,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:24:38Z
113021854,33.7082960,-78.9269220,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:24:38Z
113021893,33.6785667,-78.9651816,TheMBDude,4176310,6,43987590,2016-11-27T17:02:31Z
113021895,33.6783867,-78.9646864,TheMBDude,4176310,9,43987590,2016-11-27T17:02:31Z
113021897,33.6776701,-78.9631932,woodpeck_fixbot,147510,4,2499446,2009-09-16T08:24:38Z
113022361,33.6443523,-78.9413786,Omnific,1408522,3,20879305,2014-03-03T02:45:33Z
113022364,33.6450355,-78.9421830,Omnific,1408522,3,20879305,2014-03-03T02:45:33Z
113022367,33.6457709,-78.9430784,Munchabunch,414318,3,8245789,2011-05-25T15:33:13Z
113023861,33.6452498,-78.9530828,Rub21,510836,4,13949850,2012-11-20T20:05:17Z
113024339,33.6582347,-78.9281435,Munchabunch,414318,3,7786485,2011-04-06T16:16:26Z
113024342,33.6580094,-78.9278597,Munchabunch,414318,3,7786485,2011-04-06T16:16:26Z
113024345,33.6582475,-78.9265233,Munchabunch,414318,3,8857058,2011-07-28T18:26:37Z
113024348,33.6583236,-78.9258865,Munchabunch,414318,3,8857058,2011-07-28T18:26:37Z
113025886,33.6657275,-78.9135599,probiscus,256900,3,11816793,2012-06-06T15:30:56Z
113026614,33.7083968,-78.9130667,Munchabunch,414318,4,8049790,2011-05-04T15:09:29Z
113027819,33.7086307,-78.9134132,Munchabunch,414318,4,8049790,2011-05-04T15:09:28Z
113027832,33.7089736,-78.9147273,Munchabunch,414318,5,8049790,2011-05-04T15:09:28Z
113029330,33.6835154,-78.8971585,Omnific,1408522,3,20896755,2014-03-03T20:23:34Z
113029885,33.6687438,-78.9139233,Munchabunch,414318,3,7786485,2011-04-06T16:16:25Z
113030396,33.6794343,-78.9614251,woodpeck_fixbot,147510,4,2499446,2009-09-16T08:26:41Z
113030399,33.6793840,-78.9619896,Omnific2,2027261,4,22157140,2014-05-05T23:44:30Z
113030404,33.6791635,-78.9621344,Omnific2,2027261,4,22157140,2014-05-05T23:44:30Z
113035312,33.7337600,-78.9712760,woodpeck_fixbot,147510,2,2952900,2009-10-26T01:37:47Z
113035341,33.7228570,-78.9496000,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:27:44Z
113035347,33.7210799,-78.9461126,Glenn29502,469579,3,11494131,2012-05-04T02:26:57Z
113035493,33.6493177,-78.9408346,probiscus,256900,4,10905937,2012-03-08T04:04:15Z
113036391,33.6719950,-78.9111700,dannykath,2226712,4,33544663,2015-08-24T12:01:19Z
113036394,33.6726517,-78.9119378,dannykath,2226712,4,33544663,2015-08-24T12:01:19Z
113036398,33.6721601,-78.9125974,Omnific,1408522,3,21233568,2014-03-21T20:17:08Z
113036758,33.6506445,-78.9465847,Omnific,1408522,3,20879632,2014-03-03T03:18:35Z
113036763,33.6512339,-78.9460103,Omnific,1408522,3,20879720,2014-03-03T03:28:29Z
113036774,33.6538866,-78.9462889,probiscus,256900,6,39253428,2016-05-11T21:31:30Z
113037362,33.6849231,-78.9685567,TheMBDude,4176310,4,43391138,2016-11-03T21:55:26Z
113037364,33.6860800,-78.9685630,woodpeck_fixbot,147510,2,2952900,2009-10-26T01:37:54Z
113038777,33.7024723,-78.8773485,bdiscoe,402624,3,20761565,2014-02-24T23:46:07Z
113038780,33.7031799,-78.8765157,Omnific,1408522,3,21271354,2014-03-23T19:15:56Z
113038787,33.7030549,-78.8772005,Omnific,1408522,3,21271354,2014-03-23T19:15:56Z
113040199,33.7026121,-78.9326474,be9110,23999,4,3095135,2009-11-12T01:47:21Z
113040386,33.6869101,-78.9574600,TheMBDude,4176310,4,40313005,2016-06-27T05:04:15Z
113040389,33.6880170,-78.9557656,Peter14,13832,3,14218993,2012-12-09T21:19:38Z
113040893,33.6741059,-78.9615367,woodpeck_fixbot,147510,5,2499446,2009-09-16T08:29:23Z
113041448,33.7170761,-78.8717777,Omnific,1408522,6,21268309,2014-03-23T16:59:51Z
113041591,33.6912998,-78.9532195,Omnific,1408522,4,20902168,2014-03-04T03:27:00Z
113042156,33.6865560,-78.9585460,woodpeck_fixbot,147510,2,2952900,2009-10-26T01:38:09Z
113042157,33.6863321,-78.9583777,woodpeck_fixbot,147510,3,2499446,2009-09-16T08:29:40Z
113043638,33.6976662,-78.9390488,Omnific,1408522,3,20902168,2014-03-04T03:26:59Z
113043641,33.6971775,-78.9386035,Omnific,1408522,3,20902168,2014-03-04T03:26:59Z
113043789,33.6938515,-78.9632541,Omnific,1408522,4,21168125,2014-03-18T06:26:26Z
113044870,33.7042742,-78.8902119,Munchabunch,414318,5,9043048,2011-08-16T21:54:44Z
113044871,33.7042295,-78.8904155,Munchabunch,414318,6,9043048,2011-08-16T21:54:44Z
113045184,33.6872950,-78.9361290,Omnific,1408522,3,20902168,2014-03-04T03:26:59Z
113045186,33.6889240,-78.9365400,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:30:25Z
113045896,33.6954387,-78.8835338,TheMBDude,4176310,6,43494732,2016-11-08T18:15:31Z
113045898,33.6956152,-78.8841033,be9110,23999,3,3037359,2009-11-05T00:09:19Z
113046909,33.6496597,-78.9441491,Omnific,1408522,5,20879697,2014-03-03T03:25:50Z
113046927,33.6496760,-78.9440938,Omnific,1408522,5,20879697,2014-03-03T03:25:50Z
113047579,33.7120252,-78.9041261,Munchabunch,414318,3,8049868,2011-05-04T15:26:39Z
113047589,33.7122767,-78.9033667,Munchabunch,414318,3,8049868,2011-05-04T15:26:39Z
113048662,33.6538188,-78.9786632,probiscus,256900,5,11953784,2012-06-19T23:12:02Z
113051238,33.6571667,-78.9442527,probiscus,256900,3,10905937,2012-03-08T04:04:16Z
113051241,33.6569812,-78.9433360,probiscus,256900,3,10905937,2012-03-08T04:04:16Z
113051244,33.6572795,-78.9422017,probiscus,256900,3,10905937,2012-03-08T04:04:16Z
113051251,33.6575286,-78.9415671,probiscus,256900,3,10905937,2012-03-08T04:04:16Z
113051253,33.6577049,-78.9405793,probiscus,256900,4,11847602,2012-06-09T18:32:03Z
113051256,33.6578250,-78.9396420,probiscus,256900,3,10905937,2012-03-08T04:04:16Z
113051260,33.6582781,-78.9380867,probiscus,256900,4,10905937,2012-03-08T04:04:16Z
113051263,33.6583166,-78.9370353,probiscus,256900,5,39301647,2016-05-13T21:36:59Z
113051267,33.6984264,-78.8844185,bdiscoe,402624,4,20761095,2014-02-24T22:52:19Z
113051269,33.6967872,-78.8858413,bdiscoe,402624,4,20761565,2014-02-24T23:46:08Z
113051271,33.6964792,-78.8849015,be9110,23999,3,3037359,2009-11-05T00:09:19Z
113051273,33.6959052,-78.8849679,bdiscoe,402624,4,20761565,2014-02-24T23:46:08Z
113051409,33.6852668,-78.8923952,TheMBDude,4176310,6,40485104,2016-07-04T19:16:52Z
113051418,33.6872653,-78.8925016,samely,2512300,4,40828171,2016-07-18T17:45:40Z
113051420,33.6879861,-78.8925524,Omnific,1408522,4,21232845,2014-03-21T19:31:03Z
113051421,33.6893675,-78.8926543,Omnific,1408522,3,21232845,2014-03-21T19:31:02Z
113051430,33.6908086,-78.8928438,Glenn29502,469579,4,11728032,2012-05-28T15:36:10Z
113051714,33.6935907,-78.8984898,Omnific,1408522,3,21232764,2014-03-21T19:26:33Z
113051799,33.7214050,-78.9928720,Omnific,1408522,4,20998553,2014-03-09T02:28:08Z
113054024,33.6780878,-78.9713476,woodpeck_fixbot,147510,3,2952900,2009-10-26T01:39:04Z
113054089,33.7445155,-78.8215685,TheMBDude,4176310,6,43248041,2016-10-28T14:52:54Z
113054093,33.6486135,-78.9489454,Omnific,1408522,3,20879632,2014-03-03T03:18:36Z
113054097,33.6494692,-78.9499615,Omnific,1408522,3,20879632,2014-03-03T03:18:36Z
113054106,33.6501113,-78.9471818,Omnific,1408522,3,20879632,2014-03-03T03:18:35Z
113054111,33.6510835,-78.9483763,Omnific,1408522,3,20879632,2014-03-03T03:18:36Z
113054554,33.7247827,-78.8413631,woodpeck_fixbot,147510,3,2499446,2009-09-16T08:32:34Z
113054563,33.6521554,-78.9551369,Omnific,1408522,3,20879697,2014-03-03T03:25:49Z
113054566,33.6531116,-78.9539882,Omnific,1408522,3,20879697,2014-03-03T03:25:49Z
113054640,33.7343836,-78.8336822,TheMBDude,4176310,5,43248041,2016-10-28T14:52:54Z
113054687,33.7162140,-78.9495300,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:32:35Z
113054697,33.6912901,-78.9538069,Peter14,13832,3,14218993,2012-12-09T21:19:38Z
113054824,33.7062930,-78.9575441,dale_p,60110,3,13030005,2012-09-08T04:37:17Z
113054929,33.6819486,-78.9003450,Omnific,1408522,3,21232382,2014-03-21T19:01:05Z
113054932,33.6816979,-78.9007351,Omnific,1408522,3,21232382,2014-03-21T19:01:04Z
113054935,33.6816177,-78.9013478,Omnific,1408522,3,21232382,2014-03-21T19:01:04Z
113054997,33.6845599,-78.8891890,Omnific,1408522,4,21232845,2014-03-21T19:31:03Z
113054999,33.6848528,-78.8894200,Glenn29502,469579,3,12975901,2012-09-04T02:18:03Z
113055002,33.6860526,-78.8902198,TheMBDude,4176310,4,43248041,2016-10-28T14:52:52Z
113055008,33.6873378,-78.8911199,Omnific,1408522,3,21232845,2014-03-21T19:31:03Z
113055012,33.6886244,-78.8919770,Omnific,1408522,3,21232845,2014-03-21T19:31:03Z
113055015,33.6893525,-78.8925284,Omnific,1408522,3,21232845,2014-03-21T19:31:02Z
113055279,33.6561666,-78.9491291,probiscus,256900,6,39253428,2016-05-11T21:31:30Z
113055280,33.6571771,-78.9481909,probiscus,256900,4,11847602,2012-06-09T18:23:40Z
113055282,33.6578576,-78.9478261,probiscus,256900,3,11847602,2012-06-09T18:19:08Z
113055283,33.6586618,-78.9472836,probiscus,256900,4,11949570,2012-06-19T15:47:41Z
113055286,33.6589994,-78.9476951,probiscus,256900,4,11949570,2012-06-19T15:47:41Z
113055289,33.6600460,-78.9484554,bddurham,325985,4,5543712,2010-08-20T12:57:37Z
113055321,33.6651436,-78.9961987,TheMBDude,4176310,6,43391138,2016-11-03T21:55:28Z
113055509,33.6971505,-78.8743443,be9110,23999,3,3037359,2009-11-05T00:06:57Z
113055512,33.6975361,-78.8748507,be9110,23999,3,3037359,2009-11-05T00:06:30Z
113055515,33.6981645,-78.8756060,be9110,23999,3,3037359,2009-11-05T00:06:30Z
113055518,33.6987141,-78.8762463,TheMBDude,4176310,5,43248041,2016-10-28T14:52:53Z
113055524,33.7006610,-78.8785598,TheMBDude,4176310,5,43494732,2016-11-08T18:15:31Z
113055737,33.6505295,-78.9390122,probiscus,256900,4,39301647,2016-05-13T21:36:59Z
113055741,33.6515930,-78.9402610,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:33:05Z
113055743,33.6517290,-78.9404990,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:33:05Z
113055744,33.6518020,-78.9407630,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:33:05Z
113055746,33.6518020,-78.9411140,woodpeck_fixbot,147510,2,2952900,2009-10-26T01:39:09Z
113055748,33.6517198,-78.9414792,probiscus,256900,3,10765188,2012-02-23T04:01:03Z
113056573,33.6732343,-78.9016058,probiscus,256900,3,11830925,2012-06-07T23:27:31Z
113056576,33.6741940,-78.9026882,probiscus,256900,3,11831171,2012-06-08T00:55:55Z
113056581,33.6755067,-78.9041642,TheMBDude,4176310,4,43248041,2016-10-28T14:52:52Z
113057751,33.6493608,-78.9410305,probiscus,256900,5,39253428,2016-05-11T21:31:29Z
113057756,33.6496830,-78.9414917,probiscus,256900,5,39253428,2016-05-11T21:31:29Z
113057759,33.6514631,-78.9436090,probiscus,256900,6,39253428,2016-05-11T21:31:29Z
113057765,33.6524738,-78.9445911,probiscus,256900,5,39253428,2016-05-11T21:31:29Z
113057767,33.6533372,-78.9456482,probiscus,256900,5,39253428,2016-05-11T21:31:29Z
113057770,33.6553726,-78.9483246,probiscus,256900,5,39253428,2016-05-11T21:31:30Z
113057773,33.6569405,-78.9502851,probiscus,256900,5,39253428,2016-05-11T21:31:30Z
113057776,33.6574623,-78.9510078,probiscus,256900,5,39253428,2016-05-11T21:31:30Z
113057782,33.6579612,-78.9515628,probiscus,256900,4,39253428,2016-05-11T21:31:30Z
113057784,33.6581724,-78.9516959,probiscus,256900,4,39253428,2016-05-11T21:31:30Z
113057786,33.6587362,-78.9516972,probiscus,256900,4,39253428,2016-05-11T21:31:31Z
113057788,33.6592288,-78.9510429,probiscus,256900,4,39253428,2016-05-11T21:31:31Z
113057790,33.6594860,-78.9502321,probiscus,256900,5,39253428,2016-05-11T21:31:31Z
113057792,33.6597790,-78.9492893,probiscus,256900,4,10905937,2012-03-08T04:04:17Z
113057794,33.6604104,-78.9472970,probiscus,256900,5,10905937,2012-03-08T04:04:17Z
113057798,33.6605996,-78.9436221,bddurham,325985,4,5543712,2010-08-20T12:57:37Z
113057801,33.6608020,-78.9426210,bddurham,325985,3,5543712,2010-08-20T12:57:37Z
113057803,33.6610258,-78.9414316,Omnific,1408522,4,21271354,2014-03-23T19:15:55Z
113057970,33.6666044,-78.9967153,TheMBDude,4176310,5,43391138,2016-11-03T21:55:28Z
113058233,33.6897010,-78.9209800,woodpeck_fixbot,147510,2,2952900,2009-10-26T01:39:17Z
113058284,33.6953610,-78.8811368,TheMBDude,4176310,7,43494732,2016-11-08T18:15:31Z
113058287,33.6954421,-78.8811858,bdiscoe,402624,3,20761565,2014-02-24T23:46:08Z
113058289,33.6965218,-78.8824451,BCNorwich,322785,5,43816522,2016-11-20T08:07:09Z
113058292,33.6971505,-78.8831505,be9110,23999,3,3037359,2009-11-05T00:08:57Z
113058295,33.6980552,-78.8836004,bdiscoe,402624,4,20761095,2014-02-24T22:52:19Z
113058301,33.6989750,-78.8851196,bdiscoe,402624,4,20761095,2014-02-24T22:52:19Z
113058304,33.6999855,-78.8862866,bdiscoe,402624,4,20761095,2014-02-24T22:52:19Z
113058307,33.7005075,-78.8868383,bdiscoe,402624,4,20761095,2014-02-24T22:52:19Z
113058313,33.7008781,-78.8871969,bdiscoe,402624,4,20761095,2014-02-24T22:52:19Z
113058322,33.7011916,-78.8874965,bdiscoe,402624,5,20761095,2014-02-24T22:52:19Z
113058342,33.7029179,-78.8891092,bdiscoe,402624,3,20761095,2014-02-24T22:52:19Z
113058347,33.7036870,-78.8898980,woodpeck_fixbot,147510,2,2952900,2009-10-26T01:39:18Z
113058350,33.7044788,-78.8907003,bdiscoe,402624,3,20761095,2014-02-24T22:52:19Z
113058352,33.7049109,-78.8911625,bdiscoe,402624,3,20761095,2014-02-24T22:52:19Z
113058353,33.7052787,-78.8916354,bdiscoe,402624,3,20761095,2014-02-24T22:52:19Z
113058357,33.7056006,-78.8921772,bdiscoe,402624,3,20761095,2014-02-24T22:52:19Z
113058360,33.7064889,-78.8936248,bdiscoe,402624,6,20761095,2014-02-24T22:52:19Z
113058363,33.7079706,-78.8960358,bdiscoe,402624,3,20761095,2014-02-24T22:52:19Z
113058365,33.7084776,-78.8968820,bdiscoe,402624,3,20761095,2014-02-24T22:52:19Z
113058369,33.7091170,-78.8976450,woodpeck_fixbot,147510,2,2952900,2009-10-26T01:39:18Z
113058372,33.7094981,-78.8979721,bdiscoe,402624,3,20761095,2014-02-24T22:52:19Z
113058375,33.7103928,-78.8985172,Clay Hobbs,136804,4,11645020,2012-05-19T18:15:23Z
113058378,33.7119843,-78.8990712,bdiscoe,402624,3,20761095,2014-02-24T22:52:19Z
113058381,33.7129351,-78.8994244,Munchabunch,414318,3,8049868,2011-05-04T15:26:39Z
113058384,33.7132460,-78.8995390,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:33:34Z
113058387,33.7136908,-78.8996569,bdiscoe,402624,3,20762241,2014-02-25T01:17:47Z
113058405,33.7176170,-78.9014517,Omnific,1408522,6,21148963,2014-03-17T04:40:00Z
113058509,33.6936267,-78.8795231,ToeBee,262151,5,23952614,2014-07-04T14:58:34Z
113058512,33.6942254,-78.8802802,Glenn29502,469579,3,11728032,2012-05-28T16:28:10Z
113058515,33.6948242,-78.8809027,TheMBDude,4176310,6,43248041,2016-10-28T14:52:52Z
113058699,33.7016300,-78.8746390,woodpeck_fixbot,147510,2,2499446,2009-09-16T08:33:37Z
113058706,33.7030344,-78.8729624,be9110,23999,4,3118855,2009-11-15T02:51:43Z
113058716,33.6962425,-78.8810692,bdiscoe,402624,4,20761565,2014-02-24T23:46:08Z
113058719,33.6963240,-78.8809763,bdiscoe,402624,3,20761565,2014-02-24T23:46:08Z
113058722,33.6968567,-78.8802659,be9110,23999,4,3223605,2009-11-26T20:55:36Z
113058724,33.6975039,-78.8795149,be9110,23999,3,3223605,2009-11-26T20:55:37Z
113059553,33.6774561,-78.8968495,probiscus,256900,3,11830925,2012-06-07T23:27:31Z
113059556,33.6782926,-78.8977869,probiscus,256900,3,11831171,2012-06-08T00:55:54Z
113059558,33.6793059,-78.8988807,TheMBDude,4176310,4,43248041,2016-10-28T14:52:52Z
113059560,33.6800485,-78.8997189,Omnific,1408522,3,20896460,2014-03-03T20:11:47Z
113059561,33.6810636,-78.9008661,Omnific,1408522,3,21232382,2014-03-21T19:01:05Z
113060159,33.6645389,-78.9162536,Munchabunch,414318,3,7786288,2011-04-06T15:54:21Z
113060161,33.6645167,-78.9161270,Munchabunch,414318,3,7786288,2011-04-06T15:54:21Z
113060164,33.6640483,-78.9155541,probiscus,256900,3,11816793,2012-06-06T15:30:55Z
